nombre;latitud;longitud;
"HOGAR PROTEGIDO ""PUEBLO LIBRE""";-12.07174123;-77.06718943;
Medcare;-12.07194319;-77.06185184;
Multilab;-12.0721627;-77.0683244;
V & M DENTAL CARE;-12.0723717;-77.0693299;
CONSULTORIO ODONTOLOGICO SMILE UP;-12.07246154;-77.06460607;
Futura Dent;-12.0725826;-77.0527782;
ENDODONTICA;-12.0729733;-77.0567918;
ASOCIACION PERUANO JAPONESA - 8325;-12.0731243;-77.059128;
CLINICA CENTENARIO PERUANO JAPONESA;-12.0731243;-77.059128;
BRAULIO RENE VALDERRAMA ATAYUPANQUI;-12.0731306;-77.0650809;
Centro Dental Carrillo;-12.07316546;-77.05706275;
EOL ESPECIALIDADES ODONTOLÓGICAS DE LIMA;-12.07316642;-77.06210802;
OZONATURE SERVICIOS MEDICOS INTEGRALES;-12.0732505;-77.052548;
CONSULTORIO DENTAL BOLIVAR;-12.07336479;-77.06625468;
LIMA-O'MONPAIN S.A.C;-12.0736401;-77.0559837;
CENTRO ODONTOLOGICO AMERICANO - PUEBLO LIBRE;-12.073667;-77.0542573;
CENTRO DE REHABILITACIÓN FÍSICA DEL POLICLINICO  PERUANO JAPONES;-12.07411608;-77.07634881;
IMNS EIRL;-12.074369;-77.0540942;
SMILE'S FACTORY;-12.0744453;-77.0605161;
DENTOMAS;-12.0755322;-77.0675976;
CUBAZALUD;-12.0755389;-77.0686132;
CONSULTORIO ONCOLÓGICO MEDICARTE;-12.07652537;-77.06559289;
Polideportivo Torre Tagle;-12.07660078;-77.05772626;
MEDICINA DEL DOLOR  O&G;-12.077027;-77.072012;
FONOAUDIO CENTRO INTEGRAL DE SALUD AUDITIVA;-12.077027;-77.072012;
VIDAS  medicos especialistas;-12.07718893;-77.0713777;
CONSULTORIO DENTAL DAYA DENT;-12.0773562;-77.0624111;
SERVIMEDIC;-12.0777198;-77.0694696;
POLICLINICO MUNICIPAL PÙEBLO LIBRE;-12.078361;-77.0667469;
BAMART SALUD;-12.0787195;-77.0574486;
LATIN ESTHETIC;-12.0787583;-77.0655415;
DERMOSALUD;-12.0787692;-77.0651341;
LITOTRICIA S.A.C.;-12.0789842;-77.0735385;
RED PAT SAC;-12.07986421;-77.06583894;
CENTRO MEDICO PPST;-12.082006;-77.070765;
DIGESALUD;-12.083649;-77.062451;
TEETH&TEETH;-12.0840725;-77.067148;
FAMILY MEDICAL SALAZAR;-12.08421281;-77.06154472;
CLINICAS SAN BERNARDO S.A.;-12.085034;-77.0650309;
CENTRO DIAGNOSTICO MIRAFLORES;-12.0469717;-77.0495381;
HOSPITAL CENTRAL DE LA FUERZA AEREA DEL PERU;-12.10342333;-77.029825;
ODONTOCENTER;-12.103667;-77.0312594;
INSTITUTO DE GAMMA KNIFE DEL PACIFICO SAC;-12.10417924;-77.02991611;
HOGAR DE LA MADRE CLINICA-HOSPITAL;-12.1044188;-77.0295839;
CLINICA LOS ANDES SAC;-12.1046353;-77.0321406;
AXALUD CLINICA SAC;-12.104759;-77.027742;
CLINICA LOS ANDES - 11750;-12.1047927;-77.0321072;
PETSCAN PERU - CAMNSA;-12.1058305;-77.0301856;
EMETAC;-12.1059235;-77.03015608;
ODONTOCRED;-12.1059242;-77.0301699;
CPETMED;-12.1061663;-77.0298417;
FAMISALUD;-12.10618026;-77.03083611;
RESOCENTRO - 8890;-12.1066972;-77.0297706;
RESOCENTRO;-12.1067553;-77.029759;
CLINICA RESOTEM PERU SAC;-12.1068063;-77.0299869;
CLINICA ONCOLOGICA MIRAFLORES;-12.1086166;-77.0327673;
TAMARA DI TELLA;-12.10863;-77.0353281;
ACOSTA ESPECIALISTAS DENTALES;-12.10877766;-77.03020344;
RDI REYES DENTAL INSTITUTE;-12.1090225;-77.031354;
POLICLINICO SANTA CRUZ;-12.109051;-77.0498521;
CERAS SAC;-12.109437;-77.037901;
CLINICA RENACER;-12.1097727;-77.0335447;
CONSULTORIO DENTAL ODONTOCLINICA;-12.10983084;-77.03931189;
3. Estadio Manuel Bonilla;-12.10989957;-77.0526966;
DR. Q MÉDICOS ESPECIALISTAS;-12.11063333;-77.02985442;
CONSULTORIO ODONTOLOGICO  ODONTOLANDIA;-12.1106711;-77.0299007;
POLIDENT;-12.1109026;-77.0292985;
CLINICA MIRAFLORES SAC;-12.111062;-77.0315913;
POLICLINICO CENTMED;-12.111062;-77.0315913;
ODAM ODONTOLOGIA;-12.111062;-77.0315913;
Consultorio Dermatológico Giovanni Bojanini;-12.111408;-77.0345261;
OAKLAND DENTAL;-12.1124277;-77.0491649;
Antares salud y bienestar;-12.112921;-77.0358519;
CENTRO DE VACUNACIÓN DE LA CLINICA DELGADO;-12.1131663;-77.033148;
R Y R PATOLOGOS ASOCIADOS SAC;-12.1131663;-77.033148;
AUNA CLÍNICA DELGADO;-12.11324534;-77.03316963;
ESSALUD - HOSPITAL III SUÁREZ ANGAMOS;-12.11346867;-77.02809522;
SUIZA LAB;-12.1135251;-77.0314966;
SUIZA LAB SAC - 8943;-12.1135251;-77.0314966;
SUIZA ALERTA;-12.1135294;-77.0314954;
2. Clínica Delgado;-12.11358741;-77.0332275;
Consultorio Médico Roni Luna;-12.1136105;-77.039744;
Dr. Causo Clinica Dental;-12.1136105;-77.039744;
EXPERTTA;-12.1136161;-77.0356833;
CUIDA DIGITAL;-12.1137131;-77.0477371;
ODONTOLOGIA ESPECIALIZADA;-12.11376055;-77.04774624;
Consultorio Privado Dermatològico;-12.11387473;-77.0377723;
OPTIMA VISION - 15182;-12.1138918;-77.0377301;
cornejos dental;-12.1141753;-77.0352357;
LINIE CIRUGÍA PLÁSTICA SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA - LINIE S.R;-12.1141753;-77.0352357;
REGENARIA;-12.1141753;-77.0352357;
CONSULTORIO AVICENA;-12.1141753;-77.0352357;
DIENTE DE LECHE;-12.1141753;-77.0352357;
CERDENT MIRAFLORES;-12.11435727;-77.031335;
CLINED SAC;-12.1144305;-77.0325432;
SYNLAB;-12.1148;-77.0367816;
MEDI SKIN SAC;-12.1148632;-77.0347337;
BLUFSTEIN LABORATORIO CLINICO;-12.11540888;-77.03666455;
IDM;-12.1158891;-77.0347327;
LABORATORIO CLINICO ROE;-12.11599369;-77.03715003;
CENTRO DE VACUNACION DE  LABORATORIOS ROE;-12.11603565;-77.03716613;
ORGANIZACION DE SALUD INTERCONTINENTAL - 9783;-12.1162484;-77.0266355;
CARE DENT;-12.1164013;-77.0367488;
CENTRO MEDICO CALMA Y SALUD;-12.1167933;-77.0344749;
BARBOZA DERM S. CIVIL DE R.L.;-12.1168818;-77.0328358;
DENTAL ELIAS CORNOCK;-12.1172566;-77.0346903;
OBNA;-12.1175333;-77.031498;
BIOVAC;-12.1175333;-77.031498;
LIMA DERMA;-12.117637;-77.031481;
ENT HEALTH GROUP;-12.117637;-77.031481;
clinica dental smile perfection;-12.117637;-77.031481;
ODONTOPEQUES;-12.11786;-77.0338841;
consultorio dental centro de especialidades odontologicas - dr.andres cortijo mc.;-12.11786;-77.0338841;
LIMA MET CLINIC S.A.C.;-12.1179728;-77.0338754;
Consultorio Medico Dr Juan Ludeña;-12.11827841;-77.0264811;
Watanabe Kanno Gustavo Adolfo;-12.1182889;-77.0263148;
Consultorio Dental Veintemilla;-12.118654;-77.0349626;
CEROMA;-12.11884701;-77.03468404;
consultorio dental;-12.118937;-77.0299731;
ODONTOPLUS;-12.118937;-77.0299731;
CLINICA JACMONT;-12.118937;-77.0299731;
CENTRO DE SALUD SANTA CRUZ DE MIRAFLORES;-12.1189648;-77.0366847;
ESCUELA PARA EMBARAZADAS;-12.1192502;-77.034183;
Consultorio Médico Pichincha Ricardo Palma;-12.1192713;-77.0275408;
LUIGGI VICENTE DENTAL CLINIC;-12.119346;-77.033621;
Centro Odontológico de la Universidad Cientifica del Sur - Dental Cientifica;-12.11941074;-77.02613152;
IDERMA CAPILAR;-12.1194485;-77.0300442;
ISSO MEDIC;-12.12037186;-77.0148421;
CONSULTORIO MEDICO LIFE & HOPE;-12.12087376;-77.01075172;
CONSULTORIO DENTAL SANTA CECILIA;-12.1209068;-77.0289116;
DENTAL PROCARE;-12.12095987;-77.02780685;
AHF WELLNESS CENTER LIMA;-12.121141;-77.018438;
CENTRO ODONTOLOGICO AMERICANO - AURORA ESPECIALIDADES;-12.1213736;-77.0185054;
CONSULTORIO ODONTOLOGICO EVOLUTEETH;-12.1213736;-77.0185054;
PERIO IMPLANT;-12.121386;-77.0307864;
CENTRO ODONTOLOGICO AMERICANO - AURORA;-12.121625;-77.0183749;
INSTITUTO DE SALUD LIBERTAD SAC;-12.12208822;-77.02580161;
clinica velarde-alvarez;-12.1221495;-77.0362967;
PESO SALUDABLE;-12.122719;-77.0315949;
CONFIHEALTH;-12.12288019;-77.025984;
dental protect;-12.1229136;-77.0284825;
Bioarray sl;-12.122955;-77.028543;
CONSULTORIO ODONTOLOGICO  DENTI SALUD;-12.1229761;-77.0314987;
AYNI DENTAL CENTER;-12.1232119;-77.0313405;
CONSULTORIO ODONTOLOGICO  ODONTO SALUD;-12.123261;-77.031377;
DOMICILAB;-12.1235329;-77.0306735;
CONSULTORIO ODONTOLOGICO BUCALIZ;-12.12354309;-77.02076741;
ODONTO ESTETICA;-12.12355808;-77.03384153;
ERICK SIHUAY FERRIL;-12.12410615;-77.02922142;
POLICLINICO CENTRAL DE PREVENCION LARCO;-12.1241585;-77.0293361;
ODONTOMEDIC;-12.1248201;-77.0183255;
NEOMEDICA;-12.1249767;-77.0293011;
CAUTIVA;-12.1249767;-77.0293011;
CONSULTORIO KIMBERLY CLARK- MIRAFLORES;-12.1251014;-77.0235365;
ARTURO KOBAYASHI SHINYA;-12.1251885;-77.0257132;
CONSULTORIO ODONTOLOGICO;-12.1252818;-77.0308472;
AMBULANCIAS NOVA VIDA;-12.1253301;-77.0250734;
CLINICA GOOD HOPE - 8746;-12.1254255;-77.0343473;
CLINICA GOOD HOPE;-12.1255566;-77.0343341;
MEDICAL HAIR PERU;-12.1257155;-77.0201475;
OCEA;-12.12588675;-77.0273184;
CHIS DENTAL;-12.12604015;-77.02056057;
TU ENFERMERA EIRL;-12.1261171;-77.0206055;
CONSULTORIO ODONTOLOGICO MG DENTAL;-12.1261171;-77.0206055;
MULTILAB;-12.12613;-77.0308785;
LASER MEDICAL RESERCH EIRL;-12.1262486;-77.0167473;
INVERSIONES DANIDENT - 17475;-12.1262778;-77.0164627;
MED@HOME;-12.126294;-77.0249978;
BOSTON MEDICAL GROUP;-12.1263081;-77.01647;
CENTRO ESTETICA FRANCO;-12.1266172;-77.0182486;
MUNDO SIN CÁNCER;-12.1266437;-77.0169028;
LIFE DIAGNOSTICS;-12.1270898;-77.0254267;
CENTRO ODONTOLÓGICO CANO ALVAREZ;-12.1272417;-77.0244212;
CLINICA MIRAFLORES - 11849;-12.1272769;-77.0134622;
FELIZMENTE SEGUROS;-12.1273097;-77.0254849;
LABORATORIO CLINICO ROE;-12.127312;-77.01237715;
PRECISA LABORATORIO CLINICO;-12.1273828;-77.01226986;
SANNA CENTRO CLINICO MIRAFLORES;-12.1274247;-77.0121583;
CARDIOCLINIC SOCIEDAD CIVIL - CARDIOCLINIC SEDE MIRAFLORES;-12.1275;-77.0101;
SERVICIO INFORMACIÓN, ORIENTACIÓN Y CONSEJERÍA PSICOLÓGICA ESPECIALIZADA EN DROGA;-12.1275129;-77.009895;
INYECTOSALUD S.A.C.;-12.12763979;-77.01786763;
CONSULTORIO KASSIMIRITO;-12.1276632;-77.0171409;
CONSULTORIO ESTETICA LASER;-12.1276975;-77.0095468;
CDE REHAB S.A.C;-12.1277657;-77.0101937;
Hospital de Emergencia José Casimiro Ulloa;-12.1281087;-77.0177365;
CLINICA HIGUERETA;-12.1281328;-77.0047688;
ROMANDENT EIRL;-12.12813804;-77.00501851;
HOSPITAL DE EMERGENCIAS JOSE CASIMIRO ULLOA;-12.1282107;-77.0180619;
INSTITUTO DEL CEREBRO Y LA COLUMNA VERTEBRAL - 14361;-12.1282585;-77.0044094;
CENTRO SONRISAS;-12.12832947;-77.00656749;
AURA MEDIC SAC;-12.1285432;-77.0045542;
ANANDAMIDA CENTRO MEDICO;-12.1285497;-77.0045105;
FISIO SMART  SAC;-12.1286565;-77.0180452;
GUISA MEDICAL GROUP SAC;-12.1287438;-77.01795614;
CENTRO DE DIALISIS SANTA ANA;-12.12876521;-77.00306093;
IPHCI SAC;-12.1289499;-77.0182103;
EBSO;-12.1289647;-77.0019206;
CABI CARE;-12.129049;-77.001836;
VIDAL & COELLO SAC;-12.1294656;-77.0263926;
MEDI AGE;-12.1297675;-77.0219607;
INCA AIR AMBULANCE;-12.130146;-77.019371;
INCA AIR AMBULANCE;-12.130288;-77.019316;
CLINICA DEL INCA;-12.1304553;-77.0193066;
CONSULTORIO ODONTOLOGICO;-12.1320344;-77.0233246;
Instituto de Glaucoma y Catarata;-12.13209119;-77.02359549;
COLEGIO MÉDICO DEL PERÚ;-12.133727;-77.0288319;
CONSULTORIO ODONTOLOGICO MM ODONTOLOGISTS;-16.4024232;-71.5151143;
MEDIDENT;-11.95167234;-77.11735881;
MEDIDENT Consultorio Odontológico;-12.062842;-76.947399;
PUESTO DE SALUD PARQUES DE MANCHAY;-12.0849835;-76.8770521;
"CENTRO MÉDICO ""NUESTRA SEÑORA DE GUADALUPE""";-12.08794659;-76.88106468;
CONSULTORIO DENTAL SOLIDARIDAD;-12.08892851;-76.88242949;
CENTRO DE SALUD PORTADA DE MANCHAY;-12.088974;-76.8818267;
IE 7259 VICTOR R HAYA DE LA TORRE/ 656 MI PEQUEÑO MUNDO;-12.09095;-76.88185;
CENTRO DE SALUD CLAS JUAN PABLO II;-12.1096968;-76.8624313;
DENTAL EN LINEA;-12.1128748;-76.8714772;
CONSULTORIOS MÉDICOS ESPECIALIZADOS ADVA;-12.11348582;-76.87379669;
Complejo Deportivo Del Secto B De Manchay;-12.11672032;-76.87402486;
PUESTO DE SALUD HUERTOS DE MANCHAY;-12.1167928;-76.8701936;
PUESTO DE SALUD COLLANAC;-12.1168591;-76.8701889;
PUESTO DE SALUD TAMBO INGA;-12.1488363;-76.8405915;
CONSULTORIO MEDICO EL BUEN SAMARITANO;-12.15068136;-76.87336899;
MANCHAY ALTO;-12.1590087;-76.8540268;
consultorio obstetrico mujer y familia;-12.166667;-76.866667;
PUESTO DE SALUD CARDAL;-12.1811992;-76.8510552;
PUESTO DE SALUD PICAPIEDRA;-12.1874984;-76.867652;
PUESTO DE SALUD GUAYABO;-12.1989006;-76.8730961;
IPSAMEN;-12.205536;-76.8599399;
CREDIDENT ARB EIRL;-12.2095337;-76.8538748;
CLIMEDIC CENTRO MEDICO;-12.2095337;-76.8538748;
POLICLINICO SANTA ROSA DE MANCHAY;-12.2095337;-76.8538748;
MUNDO LIBRE;-12.2095337;-76.8538748;
CONSULTORIO ODONTOLOGICO MEGO ZARATE;-12.2095337;-76.8538748;
PUESTO DE SALUD QUEBRADA VERDE;-12.2103028;-76.8768251;
CONSULTORIO DENTAL ZEGARRA;-12.2115318;-76.9070718;
CONSULTORIO PSICOLOGICO SAN CAMILO;-12.2254268;-76.897649;
CONSULTORIO MEDICO SEÑOR DE LOS MILAGROS DE PACHACAMAC;-12.2277402;-76.8625114;
CENTRO DE SALUD PACHACAMAC;-12.2282504;-76.8581836;
LABORATORIO CLÍNICO R.L. S.A.C.;-12.2289996;-76.8614992;
CONSULTORIO MEDICO PARROQUIAL PADRE ROGELIO GARCIA FERNANDEZ;-12.2293742;-76.8588082;
Estadio Municipal del Cercado  de Pachacamac;-12.22964102;-76.85622224;
consultorio de enfermeria;-12.23117624;-76.86532247;
PUESTO DE SALUD PAMPA GRANDE;-12.239797;-76.870792;
PUESTO DE SALUD CLAS VILLA LIBERTAD;-12.2436799;-76.874717;
CENTRO DE SALUD BENJAMIN DOIG;-12.4699143;-76.7507301;
Centro de Salud Pucusana;-12.48286198;-76.79618736;
CENTRO DE SALUD PUCUSANA;-12.48301;-76.7962243;
CASA DE LA JUVENTUD;-12.4850949;-76.7963002;
JESUS OROPEZA CHONTA;-11.8261347;-77.1123214;
JERUSALEN;-11.8279251;-77.1174256;
CENTRO CLÍNICO SAN NICOLAS;-11.83205158;-77.11356885;
DA VIDA SAC;-11.83725525;-77.10820166;
CENTRO MATERNO INFANTIL DR. ENRIQUE MARTIN ALTUNA;-11.8376114;-77.1090997;
CLINICA MONTELUZ;-11.843333;-77.10187;
CENTRO DE DIALISIS LAS ORQUIDIAS SAC;-11.8482284;-77.09881838;
JJ SALUD LAS VIÑAS;-11.85435446;-77.08471866;
centro de dialisis virgen de chapi sac;-11.8545999;-77.08216689;
Y&J MEDICAL GROUP EIRL;-11.855234;-77.08357;
SALUD & SEGURIDAD VIAL;-11.8575953;-77.0838172;
TOURING  MEDICAL;-11.86123984;-77.07854456;
"Estética Dental ""Virgen de las Mercedes""";-11.8612531;-77.0788818;
ESTETICA DENTAL VIRGEN DE LAS MERCEDES;-11.8612531;-77.0788818;
SUIZA LAB;-11.8612531;-77.0788818;
STILO DENT;-11.8612531;-77.0788818;
GINEMEDIC;-11.8613476;-77.0791004;
DERMALIGHT;-11.86248294;-77.07843506;
DERMALIGHT;-11.8625168;-77.07806544;
DENTAL MARIO LEON;-11.8626191;-77.0801932;
CONSULTORIO MEDICO DENTAL VIDA;-11.8627196;-77.0772824;
CONSULTORIO OBSTETRICO SANTA ROSA;-11.8628121;-77.0793757;
CONSULTORIOS NACER.;-11.8628121;-77.0793757;
R&R Laboratorios Clínicos;-11.8628121;-77.0793757;
CONSULTORIO MEDICO OBSTETRICO GENERACION;-11.8628121;-77.0793757;
POLICLINICO PUENTE PIEDRA;-11.8628584;-77.0801408;
JS terapia física y rehabilitación;-11.8630383;-77.0775872;
Complejo Deportivo y Estadio de Puente Piedra;-11.8630816;-77.0739955;
HOSPITAL CARLOS LANFRANCO LA HOZ;-11.8631805;-77.079335;
MEDIC VIAL & SALUD;-11.8634352;-77.0763936;
MULTILAB;-11.8634394;-77.0781105;
ODONTOLIS;-11.86393681;-77.07736641;
CONSULTORIO DENTAL MDM;-11.8642229;-77.07567;
DENTAL Dr. Vidal;-11.86429801;-77.07346374;
DENTAL BELEN;-11.8644039;-77.0754539;
SONRISITAS FRESH;-11.8644119;-77.0772076;
MEDIORAL;-11.86451849;-77.07530688;
DIAGNOSTICO Y TERAPIA CARDIOVASCULAR;-11.8648256;-77.0744298;
PREVENTORIO DE SALUD LA ENSENADA;-11.8648256;-77.0744298;
DENTAL YAKISA;-11.8648256;-77.0744298;
CENTRO MEDICO GELDRES;-11.8653534;-77.0781746;
DENTAL PACIFICO;-11.86550008;-77.07804031;
REPESO;-11.86657642;-77.07352811;
Sonreír Arauco;-11.86662411;-77.07534467;
CENTRO DE DIAGNOSTICO JJ SALUD;-11.86696489;-77.07654338;
POLICLINICO JJ SALUD;-11.8670107;-77.07671932;
SISOL SALUD PUENTE PIEDRA;-11.86836383;-77.07169957;
centro oftalmologico peru vision;-11.8686896;-77.0753191;
DENTI DENT;-11.87032999;-77.07269663;
AYNI;-11.8716742;-77.0831811;
dental cardenas;-11.87183;-77.08624;
ABDENT;-11.873572;-77.07020211;
CENTRO MATERNO INFANTIL SANTA ROSA;-11.87466466;-77.08173075;
POLICLINICO MEDICAL TREATMENT;-11.88559395;-77.07407972;
POLICLINICO SAN PEDRO;-11.88714282;-77.06950016;
CENTRO MATERNO INFANTIL LOS SUREÑOS;-11.8875316;-77.0697014;
ODONTOLOGÍA ANGULO;-11.88831343;-77.06537492;
CONSULTORIO DENTAL HIDALGO;-11.89053468;-77.06671671;
I.E. Perú Italia N° 5170;-11.8918557;-77.0672803;
CENTINELAS DE LA SALUD SEDE PUENTE PIEDRA;-11.8958471;-77.0684564;
POSTA MEDICA POLICIAL SEDE ESCUELA PUENTE PIEDRA;-11.89620405;-77.07488297;
PUESTO DE SALUD SAGRADO CORAZON DE JESUS;-11.90822214;-77.07789023;
Solidaridad Norte;-11.91662567;-77.07530445;
CENTRO DE SALUD LADERAS DE CHILLON;-11.92118965;-77.08441957;
CONSULTORIO ODONTOLOGICO HENRY;-11.929976;-77.0976098;
CENTRO DE AISLAMIENTO TEMPORAL LA ENSENADA;-11.93162524;-77.09603326;
LA ENSENADA;-11.9316287;-77.095554;
SISOL SALUD LA ENSENADA;-11.93166844;-77.09564795;
CENTRO DE SALUD MENTAL COMUNITARIO RENATO CASTRO DE LA MATA;-11.9360785;-77.0941826;
SER LABORATORIO CLINICO-CONSULTAS MEDICAS;-12.302735;-76.7830867;
DENTIBAL;-12.33271757;-76.82497712;
IE 6030 VICTOR A BELAUNDE DIEZ CANSECO;-12.33553;-76.82541;
Puesto de Salud Punta Hermosa;-12.33750237;-76.82598365;
PUESTO DE SALUD DE PUNTA HERMOSA;-12.3379295;-76.82609;
LOCAL COMUNAL PAMPAPACTA;-12.2799;-76.64879;
Puesto de Salud Punta Negra;-12.36373641;-76.79585561;
CENTRO DE SALUD PUNTA NEGRA;-12.365408;-76.796185;
PLAZA SAN JOSE;-12.3656452;-76.7952583;
FLOR DE AMANCAES;-12.008182;-77.0354478;
SOCIAL DENTIST;-12.01218176;-77.03209675;
SISOL SALUD METRO UNI;-12.01288243;-77.05216177;
POLICLINICO FRANCISCO PIZARRO;-12.0167;-77.0333;
CENTRO DE SALUD SAN JUAN DE AMANCAES;-12.0168446;-77.0294195;
Solidaridad sede Flor de Amancaes (SISOL);-12.0172283;-77.0295768;
SISTEMA METROPOLITANO DE LA SOLIDARIDAD / TRASLADO DE PACIENTES;-12.01725205;-77.02955803;
SISOL;-12.0178015;-77.0288815;
MARISCAL CASTILLA;-12.0178541;-77.0320255;
SISTEMA METROPOLITANO DE LA SOLIDARIDAD / TRANSPORTE ASISTIDO DE PACIENTES;-12.01871415;-77.0296613;
POLICLINICO EL SOL DE RIMAC;-12.0209614;-77.02974809;
consultorio dental odentix;-12.0217331;-77.0288554;
Centro de Salud Militar Rímac;-12.0231791;-77.0373001;
CENTRO DE SALUD VILLA LOS ANGELES;-12.02349538;-77.02419715;
CIUDAD Y CAMPO;-12.0243191;-77.0282412;
KAJÚ TERAPIA Y RELAJACIÓN;-12.02565036;-77.03337616;
POLICLINICO SANTA  CLARA;-12.0256908;-77.037736;
IE Tte Crnl Alfredo Bonifaz;-12.02586105;-77.04082603;
CENTRO DENTAL ORE;-12.026285;-77.0344339;
SERVICIOS ODONTOLOGICOS C & C;-12.0271206;-77.0362378;
QUALYDENT;-12.027218;-77.034331;
"HOSPITAL PNP ""AUGUSTO B. LEGUIA""";-12.0281717;-77.0193529;
CENTRO DE SALUD MILITAR DEL BATALLON DE COMUNICACIONES  Nº 112 - RIMAC;-12.0282877;-77.044228;
CENTRO DE SALUD  DEL BATALLON DE SERVICIO Nº112;-12.0282877;-77.044228;
CENTRO DE SALUD MILITAR DEL BATALLON DE POLICIA MILITAR Nº501;-12.0282877;-77.044228;
ENFERMERÍA MILITAR DE LA 1RA BRIGADA MULTIPROPÓSITO;-12.0282877;-77.044228;
CENTRO DE SALUD MILITAR RIMAC;-12.0282877;-77.044228;
CENTRO DE SALUD MENTAL COMUNITARIO SAMAY;-12.02941578;-77.02954497;
CONSORCIO MEDICO RIMAC;-12.0301453;-77.0357777;
HUMANIDAD SALUD;-12.0309838;-77.0418112;
I.E. Ricardo Bentín;-12.0310458;-77.0375134;
CAQUETA;-12.031063;-77.0433946;
CENTRO DE SALUD LEONCIO PRADO;-12.0316958;-77.0302538;
PIEDRA LIZA;-12.0325307;-77.0129107;
CENTRO DE OXIGENOTERAPIA TEMPORAL RÍMAC;-12.03401084;-77.03346199;
CENTRO MATERNO INFANTIL RÍMAC;-12.0343399;-77.0336606;
POLICLINICO PARROQUIAL  NUESTRA SEÑORA DE LOS ANGELES;-12.0343509;-77.0246238;
POSTA MEDICA ETS. PNP. SAN BARTOLO;-12.3849381;-76.7704642;
Puesto de Salud San Bartolo;-12.38724883;-76.77716243;
CENTRO DE SALUD SAN BARTOLO;-12.3873605;-76.7770243;
IE VICTOR MORON MUÑOZ;-12.38913;-76.77495;
CENTRO DE DIALISIS RENEXA;-12.0810665;-76.9959872;
DR. HUARCAYA EN LESIONES DEPORTIVAS;-12.0817208;-76.9954578;
MEDCAM;-12.0827847;-76.99712074;
SAN JUAN MASIAS;-12.0843101;-77.0023224;
CLAVE MEDICA;-12.08530388;-76.98722608;
INSTITUTO NACIONAL DE SALUD NIÑO SAN BORJA;-12.08614598;-76.99229181;
MISION MEDICA SAC;-12.0862486;-76.9879261;
CLINICA KIRSCHBAUM;-12.08640906;-76.99374652;
DISEÑA ESTUDIO DENTAL;-12.0864975;-76.9900045;
CENTRO MEDICO UROZEN;-12.08696146;-76.99331201;
CENTRO DE CIRUGÍA ESTÉTICA LAS CONDES;-12.08711848;-76.99436968;
PULSOLAB;-12.0872298;-76.9952916;
CENTRO DENTAL PASCO;-12.0873152;-76.9964723;
CONTROL VITAL;-12.0875718;-76.9982349;
INNOMEDIC;-12.08771156;-76.99865765;
CENTROMEDIC SAC;-12.0879581;-77.000558;
ATENCION PRIMARIA DE SALUD;-12.088127;-76.9962269;
CENTRO MEDICO DE BIENESTAR NATURAL;-12.0890083;-77.0070032;
FUNDACION EVIDENCIA CANNABIS PERU;-12.0893037;-76.9926801;
CLINICA SANTA ISABEL;-12.08939693;-77.00737837;
CLINICA SANTA ISABEL - 13383;-12.0894032;-77.0072253;
DENTAL KAHN;-12.0894963;-76.98968636;
ESTETIC BEST;-12.08977605;-76.98932909;
RICARDO ORMEÑO CIRUGÍA PLÁSTICA;-12.08979401;-76.99503399;
MAVIMEDIC;-12.08996;-76.995882;
CONSULTORIO MEDICO HOMEOPATA;-12.0899846;-77.0038959;
CARDIOCLINIC;-12.09010087;-77.00756527;
CAMNSA;-12.0904178;-77.0079063;
ONCOSALUD;-12.0906552;-77.0076122;
R Y R PATOLOGOS ASOCIADOS SAC;-12.0906552;-77.0076122;
OFTALMOCENTRO;-12.09092473;-77.00279396;
TECNOLOGIA Y EXPERIENCIA UROLOGICA;-12.09140436;-77.00834847;
ONCOMEDICA;-12.0914623;-77.0083129;
CRYMEF;-12.0915315;-77.0073658;
POLICLÍNICO PNP SAN BORJA;-12.0916789;-77.0052521;
CLINICA SAN BORJA;-12.0917981;-77.0086722;
PRECISA LABORATORIO CLINICO;-12.09191054;-77.00867302;
DERMA SKIN LASER;-12.09196561;-77.00561262;
RENAL SERVICE SAC;-12.092011;-77.0087407;
LA ESPERANZA DEL PERÚ - 9886;-12.0920538;-77.0083154;
TOMOGRAFIA SIGLO XXI;-12.0920538;-77.0083154;
ANALISIS CLINICOS  ML - 12922;-12.0921107;-77.0081664;
PRECISA LABORATORIO CLÍNICO - 17010;-12.0921107;-77.0081664;
CLÍNICA INTERNACIONAL;-12.09246393;-77.00883127;
CLÍNICA INTERNACIONAL – SEDE SAN BORJA AMBULATORIO;-12.09293077;-77.00908876;
INVERSIONES MEDICAS PERUANAS S.A.C;-12.0940761;-77.0100407;
CONSULTORIO DENTAL ZAVALA;-12.094088;-76.9969572;
Futuro Visión;-12.094811;-76.9956629;
CONSULTORIOS ODONTOLOGICOS ODONTORAL;-12.0949514;-77.0068649;
MJM ODONTOLOGOS SAC;-12.095375;-77.0024533;
"TOPICO DE ENFERMERIA DE LA IEI ""NIÑO JESUS DE PRAGA""";-12.0954417;-76.9946449;
CEREMA SAC;-12.0954443;-76.9947088;
ONCOSALUD - 17634;-12.0954579;-77.0101673;
REJUVENECIMIENTO Y ESTETICA CABANI SRL - 8258;-12.0959444;-77.0107246;
EJERCITO PERUANO;-12.0960869;-76.985326;
INMATER;-12.0962139;-77.0107674;
INMATER - 21579;-12.0962191;-77.0107651;
